,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
4209,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,open path,you must tell me how to do that to a way,-1.0,,-16.0,113,4209
4210,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry path from one,there seems to be a noun missing in that sentence,-1.0,,-17.0,114,4210
4211,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,find gold,you can't see any gold here,-1.0,,-18.0,115,4211
4212,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,give gold to one,there seems to be a noun missing in that sentence,-1.0,,-19.0,116,4212
4213,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry nest to bird,that sentence isn't one i recognize,-1.0,,-20.0,117,4213
4214,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-20.5,118,4214
4215,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed ,go south,forest there is a bird's nest here,-0.5, - moved around - ,-21.0,119,4215
4216,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,-21.5,120,4216
4217,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,-22.0,121,4217
4218,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-22.5,122,4218
4219,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path ,-0.5, - moved around - ,-23.0,123,4219
4220,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-23.5,124,4220
4221,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southeast,behind house,-0.5, - moved around - ,-24.0,125,4221
4222,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,-24.5,126,4222
4223,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,-25.0,127,4223
4224,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go northeast,north of house,-0.5, - moved around - ,-25.5,128,4224
4225,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,-26.0,129,4225
4226,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are empty-handed,you are empty-handed,go northwest,north of house,-0.5, - moved around - ,-26.5,130,4226
4227,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path ,-0.5, - moved around - ,-27.0,131,4227
4228,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-27.5,132,4228
4229,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,-28.0,133,4229
4230,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves,-0.5, - moved around - ,-28.5,134,4230
4231,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry one to bird,that sentence isn't one i recognize,-1.0,,-29.5,135,4231
4232,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,make path,you can't do that,-1.0,,-30.5,136,4232
4233,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry nest to one,that sentence isn't one i recognize,-1.0,,-31.5,137,4233
4234,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,get one,there seems to be a noun missing in that sentence,-1.0,,-32.5,138,4234
4235,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,read one with gold,there seems to be a noun missing in that sentence,-1.0,,-33.5,139,4235
4236,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,fill path,there is nothing to fill it with,-1.0,,-34.5,140,4236
4237,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,kick nest,you can't see any nest here,-1.0,,-35.5,141,4237
4238,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry bird from gold,those things aren't here,-1.0,,-36.5,142,4238
4239,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,open gold,you can't see any gold here,-1.0,,-37.5,143,4239
4240,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,get path,you must specify a direction to go,-1.0,,-38.5,144,4240
4241,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,fill nest,you can't see any nest here,-1.0,,-39.5,145,4241
4242,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry gold to path,that sentence isn't one i recognize,-1.0,,-40.5,146,4242
4243,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry path to gold,that sentence isn't one i recognize,-1.0,,-41.5,147,4243
4244,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,wear path,you can't wear the way,-1.0,,-42.5,148,4244
4245,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,ask nest,you can't see any nest here,-1.0,,-43.5,149,4245
4246,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,find nest,you can't see any nest here,-1.0,,-44.5,150,4246
4247,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,read bird with path,you can't see any bird here,-1.0,,-45.5,151,4247
4248,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,go southwest,you can't go that way,-1.0,,-46.5,152,4248
4249,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,pick one with path,there seems to be a noun missing in that sentence,-1.0,,-47.5,153,4249
4250,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,feel one,there seems to be a noun missing in that sentence,-1.0,,-48.5,154,4250
4251,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,leave gold,you can't see any gold here,-1.0,,-49.5,155,4251
4252,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,leave one,there seems to be a noun missing in that sentence,-1.0,,-50.5,156,4252
4253,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,open bird,you can't see any bird here,-1.0,,-51.5,157,4253
4254,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,pick bird with gold,those things aren't here,-1.0,,-52.5,158,4254
4255,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,unlock one with leaves,there seems to be a noun missing in that sentence,-1.0,,-53.5,159,4255
4256,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,make one,there seems to be a noun missing in that sentence,-1.0,,-54.5,160,4256
4257,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,carry bird to one,that sentence isn't one i recognize,-1.0,,-55.5,161,4257
4258,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,make gold,you can't see any gold here,-1.0,,-56.5,162,4258
4259,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,go northwest,you can't go that way,-1.0,,-57.5,163,4259
4260,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,kick bird,you can't see any bird here,-1.0,,-58.5,164,4260
4261,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,read gold with one,there seems to be a noun missing in that sentence,-1.0,,-59.5,165,4261
4262,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,enter nest,you can't see any nest here,-1.0,,-60.5,166,4262
4263,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,read path,how does one read a way,-1.0,,-61.5,167,4263
4264,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,give gold to bird,you don't have that,-1.0,,-62.5,168,4264
4265,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,eat gold,you can't see any gold here,-1.0,,-63.5,169,4265
4266,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,fill one with bird,there seems to be a noun missing in that sentence,-1.0,,-64.5,170,4266
4267,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,fill one,there seems to be a noun missing in that sentence,-1.0,,-65.5,171,4267
4268,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,play gold,you can't see any gold here,-1.0,,-66.5,172,4268
4269,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,pick bird with one,there seems to be a noun missing in that sentence,-1.0,,-67.5,173,4269
4270,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-68.0,174,4270
4271,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,make forest,you can't do that,-1.0,,-69.0,175,4271
4272,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path ,-0.5, - moved around - ,-69.5,176,4272
4273,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-70.0,177,4273
4274,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,-70.5,178,4274
4275,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-71.0,179,4275
4276,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest there is a bird's nest here ,-0.5, - moved around - ,-71.5,180,4276
4277,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-72.0,181,4277
4278,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves,-0.5, - moved around - ,-72.5,182,4278
4279,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,find bird,you can't see any bird here,-1.0,,-73.5,183,4279
4280,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,unlock gold with bird,those things aren't here,-1.0,,-74.5,184,4280
4281,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,make nest,you can't see any nest here,-1.0,,-75.5,185,4281
4282,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,go southeast,you can't go that way,-1.0,,-76.5,186,4282
4283,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,eat one,there seems to be a noun missing in that sentence,-1.0,,-77.5,187,4283
4284,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,give path to bird,you don't have the way,-1.0,,-78.5,188,4284
4285,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path,-0.5, - moved around - ,-79.0,189,4285
4286,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-79.5,190,4286
4287,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest there is a bird's nest here,-0.5, - moved around - ,-80.0,191,4287
4288,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,carry trees from forest,the forest isn't in the forest,-1.0,,-81.0,192,4288
4289,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you ,2.5, inventory score (you are empty-handed --- you are carrying a bird's nest) - moved around - ,-78.5,193,4289
4290,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,-79.0,194,4290
4291,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go north,clearing in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves,-0.5, - moved around - ,-79.5,195,4291
4292,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,read bird with path,you can't see any bird here,-1.0,,-80.5,196,4292
4293,clearing you are in a clearing with a forest surrounding you on all sides a path leads south in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,read bird,you can't see any bird here,-1.0,,-81.5,197,4293
