,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
2404,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,break one,what do you want to break the one with,-1.0,,-15.0,100,2404
2405,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,break gold,what do you want to break the gold with,-1.0,,-16.0,101,2405
2406,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,go northwest,you can't go that way,-1.0,,-17.0,102,2406
2407,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,pour nest in trees,dropped,0.0, - moved around - ,-17.0,103,2407
2408,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,-17.5,104,2408
2409,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-18.0,105,2409
2410,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path,-0.5, - moved around - ,-18.5,106,2410
2411,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-19.0,107,2411
2412,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path,-0.5, - moved around - ,-19.5,108,2412
2413,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go west,forest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here,-0.5, - moved around - ,-20.0,109,2413
2414,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,pour nest on gold,you can't see any gold here,-1.0,,-21.0,110,2414
2415,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,make gold,you can't see any gold here,-1.0,,-22.0,111,2415
2416,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,find nest,it's right here,-1.0,,-23.0,112,2416
2417,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,pour nest on jewels,you can't see any jewels here,-1.0,,-24.0,113,2417
2418,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,unlock bird with gold,you can't see any gold here ,-1.0,,-25.0,114,2418
2419,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,pour one,there seems to be a noun missing in that sentence,-1.0,,-26.0,115,2419
2420,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,read bird,you can't see any songbird here,-1.0,,-27.0,116,2420
2421,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,pick one with nest,there seems to be a noun missing in that sentence,-1.0,,-28.0,117,2421
2422,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,unlock bird with nest,taken you can't see any songbird here,0.0, - moved around - ,-28.0,118,2422
2423,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,play nest,that's silly,-1.0,,-29.0,119,2423
2424,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,go south,forest this is a dimly lit forest with large trees all around,-0.5, - moved around - ,-29.5,120,2424
2425,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,go west,forest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile,-0.5, - moved around - ,-30.0,121,2425
2426,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are carrying a bird's nest,you are carrying a bird's nest,pour nest in trees,dropped,0.0, - moved around - ,-30.0,122,2426
2427,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,kick gold,you can't see any gold here,-1.0,,-31.0,123,2427
2428,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,pour jewels on gold,those things aren't here,-1.0,,-32.0,124,2428
2429,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,carry bird to gold,that sentence isn't one i recognize,-1.0,,-33.0,125,2429
2430,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,read one with bird,there seems to be a noun missing in that sentence,-1.0,,-34.0,126,2430
2431,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,pick one with gold,there seems to be a noun missing in that sentence,-1.0,,-35.0,127,2431
2432,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,wear nest,you can't wear the bird's nest,-1.0,,-36.0,128,2432
2433,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,find bird,the songbird is not here but is probably nearby,-1.0,,-37.0,129,2433
2434,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,spray nest on jewels,you can't see any jewels here ,-1.0,,-38.0,130,2434
2435,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,find one,there seems to be a noun missing in that sentence,-1.0,,-39.0,131,2435
2436,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,get gold,you can't see any gold here,-1.0,,-40.0,132,2436
2437,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,-40.5,133,2437
2438,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here,-0.5, - moved around - ,-41.0,134,2438
2439,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,ask gold,you can't see any gold here,-1.0,,-42.0,135,2439
2440,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,read gold with one,there seems to be a noun missing in that sentence,-1.0,,-43.0,136,2440
2441,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,feel gold,you can't see any gold here,-1.0,,-44.0,137,2441
2442,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,carry gold to one,that sentence isn't one i recognize,-1.0,,-45.0,138,2442
2443,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,carry nest from bird,the bird's nest isn't in the songbird,-1.0,,-46.0,139,2443
2444,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,spray jewels on gold,those things aren't here,-1.0,,-47.0,140,2444
2445,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,pick gold with nest,you can't see any gold here,-1.0,,-48.0,141,2445
2446,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,unlock nest with gold,you can't see any gold here,-1.0,,-49.0,142,2446
2447,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,carry nest from gold,you can't see any gold here,-1.0,,-50.0,143,2447
2448,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,get one,there seems to be a noun missing in that sentence,-1.0,,-51.0,144,2448
2449,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,unlock one with bird,there seems to be a noun missing in that sentence,-1.0,,-52.0,145,2449
2450,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,pour bird on nest,you can't see any songbird here,-1.0,,-53.0,146,2450
2451,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,go northwest,you can't go that way,-1.0,,-54.0,147,2451
2452,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,go south,forest ,-0.5, - moved around - ,-54.5,148,2452
2453,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here,-0.5, - moved around - ,-55.0,149,2453
2454,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,give bird to gold,you don't have the songbird,-1.0,,-56.0,150,2454
2455,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,-56.5,151,2455
2456,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-57.0,152,2456
2457,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here,-0.5, - moved around - ,-57.5,153,2457
2458,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,spray gold on nest,you can't see any gold here,-1.0,,-58.5,154,2458
2459,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,carry one to bird,that sentence isn't one i recognize,-1.0,,-59.5,155,2459
2460,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-60.0,156,2460
2461,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path,-0.5, - moved around - ,-60.5,157,2461
2462,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-61.0,158,2462
2463,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path,-0.5, - moved around - ,-61.5,159,2463
2464,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-62.0,160,2464
2465,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,-62.5,161,2465
2466,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go east,,1.5, new area score ---clearing you are in a small clearing in a well marked forest path that extends to the east and west clearing score 0 moves 463 clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed - moved around - ,-61.0,162,2466
2467,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go west,behind house,-0.5, - moved around - ,-61.5,163,2467
2468,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-62.0,164,2468
2469,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,-62.5,165,2469
2470,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go northeast,north of house,-0.5, - moved around - ,-63.0,166,2470
2471,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,-63.5,167,2471
2472,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-64.0,168,2472
2473,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southeast,behind house,-0.5, - moved around - ,-64.5,169,2473
2474,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,burn path with forest,you don't have that,-1.0,,-65.5,170,2474
2475,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go east,clearing,1.5, new area score ---clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed - moved around - ,-64.0,171,2475
2476,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,fill forest,there is nothing to fill it with,-1.0,,-65.0,172,2476
2477,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go north,forest,-0.5, - moved around - ,-65.5,173,2477
2478,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest path,-0.5, - moved around - ,-66.0,174,2478
2479,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-66.5,175,2479
2480,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,-67.0,176,2480
2481,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-67.5,177,2481
2482,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,-68.0,178,2482
2483,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go east,forest ,-0.5, - moved around - ,-68.5,179,2483
2484,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path ,-0.5, - moved around - ,-69.0,180,2484
2485,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-69.5,181,2485
2486,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-70.0,182,2486
2487,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,-70.5,183,2487
2488,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-71.0,184,2488
2489,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southeast,behind house,-0.5, - moved around - ,-71.5,185,2489
2490,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go southwest,south of house,-0.5, - moved around - ,-72.0,186,2490
2491,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go northeast,behind house,-0.5, - moved around - ,-72.5,187,2491
2492,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-73.0,188,2492
2493,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,-73.5,189,2493
2494,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go southwest,south of house,-0.5, - moved around - ,-74.0,190,2494
2495,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go west,,-0.5, - moved around - ,-74.5,191,2495
2496,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,fix door with mailbox,this has no effect,-1.0,,-75.5,192,2496
