,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
872,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,7.0,104,872
873,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,6.5,105,873
874,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,6.0,106,874
875,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go southwest,south of house,-0.5, - moved around - ,5.5,107,875
876,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,5.0,108,876
877,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,4.5,109,877
878,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,4.0,110,878
879,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go northwest,north of house,-0.5, - moved around - ,3.5,111,879
880,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,3.0,112,880
881,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,2.5,113,881
882,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,2.0,114,882
883,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go southwest,south of house,-0.5, - moved around - ,1.5,115,883
884,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go south,forest ,-0.5, - moved around - ,1.0,116,884
885,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,0.5,117,885
886,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,0.0,118,886
887,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-0.5,119,887
888,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-1.0,120,888
889,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-1.5,121,889
890,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-2.0,122,890
891,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-2.5,123,891
892,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-3.0,124,892
893,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-3.5,125,893
894,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,-4.0,126,894
895,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go east,forest,-0.5, - moved around - ,-4.5,127,895
896,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-5.0,128,896
897,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go west,forest ,-0.5, - moved around - ,-5.5,129,897
898,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,-6.0,130,898
899,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-6.5,131,899
900,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed ,go south,forest,-0.5, - moved around - ,-7.0,132,900
901,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-7.5,133,901
902,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-8.0,134,902
903,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-8.5,135,903
904,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go east,forest ,-0.5, - moved around - ,-9.0,136,904
905,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-9.5,137,905
906,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go south,north of house,-0.5, - moved around - ,-10.0,138,906
907,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-10.5,139,907
908,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-11.0,140,908
909,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-11.5,141,909
910,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed ,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,-12.0,142,910
911,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-12.5,143,911
912,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,-13.0,144,912
913,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go southeast,south of house,-0.5, - moved around - ,-13.5,145,913
914,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go northeast,behind house,-0.5, - moved around - ,-14.0,146,914
915,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-14.5,147,915
916,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-15.0,148,916
917,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-15.5,149,917
918,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-16.0,150,918
919,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-16.5,151,919
920,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-17.0,152,920
921,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-17.5,153,921
922,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-18.0,154,922
923,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,-18.5,155,923
924,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-19.0,156,924
925,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed ,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-19.5,157,925
926,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-20.0,158,926
927,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-20.5,159,927
928,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,hide path under what,"you used the word ""what"" in a way that i don't understand",-1.0,,-21.5,160,928
929,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-22.0,161,929
930,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-22.5,162,930
931,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-23.0,163,931
932,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-23.5,164,932
933,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-24.0,165,933
934,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-24.5,166,934
935,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-25.0,167,935
936,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-25.5,168,936
937,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-26.0,169,937
938,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-26.5,170,938
939,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-27.0,171,939
940,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-27.5,172,940
941,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,-28.0,173,941
942,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,-28.5,174,942
943,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,-29.0,175,943
944,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,-29.5,176,944
945,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,-30.0,177,945
946,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go east,clearing there is a bird's nest here,-0.5, - moved around - ,-30.5,178,946
947,clearing you are in a small clearing in a well marked forest path that extends to the east and west there is a bird's nest here you are empty-handed,you are empty-handed,enter bird,you can't see any songbird here,-1.0,,-31.5,179,947
948,clearing you are in a small clearing in a well marked forest path that extends to the east and west there is a bird's nest here you are empty-handed,you are empty-handed,carry bird to path,that sentence isn't one i recognize,-1.0,,-32.5,180,948
949,clearing you are in a small clearing in a well marked forest path that extends to the east and west there is a bird's nest here you are empty-handed,you are empty-handed,go east,canyon view you are at the top of the great canyon on its west wall from here there is a marvelous view of the canyon and parts of the frigid river upstream across the canyon the walls of the white cliffs join the mighty ramparts of the flathead mountains to the east following the canyon upstream to the north aragain falls may be seen complete with rainbow the mighty frigid river flows out from a great dark cavern to the west and south can be seen an immense forest stretching for miles around a path leads northwest it is possible to climb down into the canyon from here,1.5, new area score ---canyon view you are at the top of the great canyon on its west wall from here there is a marvelous view of the canyon and parts of the frigid river upstream across the canyon the walls of the white cliffs join the mighty ramparts of the flathead mountains to the east following the canyon upstream to the north aragain falls may be seen complete with rainbow the mighty frigid river flows out from a great dark cavern to the west and south can be seen an immense forest stretching for miles around a path leads northwest it is possible to climb down into the canyon from here you are empty-handed - moved around - ,-31.0,181,949
950,canyon view you are at the top of the great canyon on its west wall from here there is a marvelous view of the canyon and parts of the frigid river upstream across the canyon the walls of the white cliffs join the mighty ramparts of the flathead mountains to the east following the canyon upstream to the north aragain falls may be seen complete with rainbow the mighty frigid river flows out from a great dark cavern to the west and south can be seen an immense forest stretching for miles around a path leads northwest it is possible to climb down into the canyon from here you are empty-handed,you are empty-handed,go down,rocky ledge you are on a ledge about halfway up the wall of the river canyon you can see from here that the main flow from aragain falls twists along a passage which it is impossible for you to enter below you is the canyon bottom above you is more cliff which appears climbable,1.5, new area score ---rocky ledge you are on a ledge about halfway up the wall of the river canyon you can see from here that the main flow from aragain falls twists along a passage which it is impossible for you to enter below you is the canyon bottom above you is more cliff which appears climbable you are empty-handed - moved around - ,-29.5,182,950
951,rocky ledge you are on a ledge about halfway up the wall of the river canyon you can see from here that the main flow from aragain falls twists along a passage which it is impossible for you to enter below you is the canyon bottom above you is more cliff which appears climbable you are empty-handed,you are empty-handed,go down,canyon bottom you are beneath the walls of the river canyon which may be climbable here the lesser part of the runoff of aragain falls flows by below to the north is a narrow path,1.5, new area score ---canyon bottom you are beneath the walls of the river canyon which may be climbable here the lesser part of the runoff of aragain falls flows by below to the north is a narrow path you are empty-handed - moved around - ,-28.0,183,951
952,canyon bottom you are beneath the walls of the river canyon which may be climbable here the lesser part of the runoff of aragain falls flows by below to the north is a narrow path you are empty-handed,you are empty-handed,go north,end of rainbow you are on a small rocky beach on the continuation of the frigid river past the falls the beach is narrow due to the presence of the white cliffs the river canyon opens here and sunlight shines in from above a rainbow crosses over the falls to the east and a narrow path continues to the southwest,1.5, new area score ---end of rainbow you are on a small rocky beach on the continuation of the frigid river past the falls the beach is narrow due to the presence of the white cliffs the river canyon opens here and sunlight shines in from above a rainbow crosses over the falls to the east and a narrow path continues to the southwest you are empty-handed - moved around - ,-26.5,184,952
953,end of rainbow you are on a small rocky beach on the continuation of the frigid river past the falls the beach is narrow due to the presence of the white cliffs the river canyon opens here and sunlight shines in from above a rainbow crosses over the falls to the east and a narrow path continues to the southwest you are empty-handed,you are empty-handed,go southwest,canyon bottom,-0.5, - moved around - ,-27.0,185,953
954,canyon bottom you are beneath the walls of the river canyon which may be climbable here the lesser part of the runoff of aragain falls flows by below to the north is a narrow path you are empty-handed,you are empty-handed,go north,end of rainbow,-0.5, - moved around - ,-27.5,186,954
955,end of rainbow you are on a small rocky beach on the continuation of the frigid river past the falls the beach is narrow due to the presence of the white cliffs the river canyon opens here and sunlight shines in from above a rainbow crosses over the falls to the east and a narrow path continues to the southwest you are empty-handed,you are empty-handed,go southwest,canyon bottom,-0.5, - moved around - ,-28.0,187,955
956,canyon bottom you are beneath the walls of the river canyon which may be climbable here the lesser part of the runoff of aragain falls flows by below to the north is a narrow path you are empty-handed,you are empty-handed,go up,rocky ledge,-0.5, - moved around - ,-28.5,188,956
