,0,1,2,3,4
23140,put,multiheld,,,
23141,discard,multiheld,,,
23142,put,multiexcept,,,
23143,discard,multiexcept,,,
23144,put,multiexcept,,,
23145,insert,multiexcept,,,
23146,discard,multiexcept,,,
23147,leave,noun,,,
23148,check,noun,,,
23149,rotate,noun,,,
23150,switch,noun,,,
23151,rotate,noun,,,
23152,switch,noun,,,
23153,burn,noun,,,
23154,burn,noun,,,
23155,hear,noun,,,
23156,attach,noun,,,
23157,bother,topic,,,
23158,adjust,noun,,,
23159,tell,creature,,,
23160,ask,creature,,,
23161,consult,noun,,,
23162,consult,noun,,,
23163,read,topic,,,
23164,ask,creature,,,
23165,diagnose,creature,,,
23166,is,trwz5,,,
23167,sounds,volume,,,
23168,noscript,synonyms,,,
23169,carry,inventory,,,
23170,put,multiexcept,,,
23171,put,multiexcept,,,
23172,put,multiheld,,,
23173,discard,multiexcept,,,
23174,give,offer,,,
23175,go,synonyms,,,
23176,leave,noun,,,
23177,consult,noun,,,
23178,uncover,undo,,,
23179,describe,examine,,,
23180,read,noun,,,
23181,read,topic,,,
23182,adjust,noun,,,
23183,adjust,noun,,,
23184,drag,noun,,,
23185,turn,twist,,,
23186,rotate,noun,,,
23187,rotate,noun,,,
23188,rotate,noun,,,
23189,break,crack,,,
23190,hit,kill,,,
23191,wait,synonyms,,,
23192,wait,til,number,,
23193,say,shout,,,
23194,tell,creature,,,
23195,ask,creature,,,
23196,ask,creature,,,
23197,hear,synonyms,,,
23198,hear,noun,,,
23199,feel,synonyms,,,
23200,burn,synonyms,,,
23201,burn,noun,,,
23202,burn,noun,,,
23203,cut,prune,slice,,
23204,lay,noun,,,
23205,hang,noun,,,
23206,start,noun,,,
23207,carry,inventory,,,
23208,carry,multi,,,
23209,put,multiheld,,,
23210,discard,multiheld,,,
23211,put,multiexcept,,,
23212,discard,multiexcept,,,
23213,put,multiexcept,,,
23214,insert,multiexcept,,,
23215,discard,multiexcept,,,
23216,leave,noun,,,
23217,check,noun,,,
23218,rotate,noun,,,
23219,switch,noun,,,
23220,start,noun,,,
23221,rotate,noun,,,
23222,switch,noun,,,
23223,burn,noun,,,
23224,burn,noun,,,
23225,hear,noun,,,
23226,attach,noun,,,
23227,fill,noun,,,
23228,bother,topic,,,
23229,adjust,noun,,,
23230,rotate,noun,,,
23231,ask,creature,,,
23232,consult,noun,,,
23233,consult,noun,,,
23234,read,topic,,,
23235,ask,creature,,,
23236,hang,noun,,,
23237,lay,noun,,,
23238,shoot,noun,,,
23239,wait,til,number,,
23240,noscript,synonyms,,,
23241,carry,inventory,,,
23242,carry,noun,,,
23243,pick,multi,,,
23244,put,multiexcept,,,
23245,put,multiexcept,,,
23246,put,noun,,,
23247,discard,multiexcept,,,
23248,give,offer,,,
23249,go,synonyms,,,
23250,leave,noun,,,
23251,consult,noun,,,
23252,uncover,undo,,,
23253,describe,examine,,,
23254,adjust,noun,,,
23255,adjust,noun,,,
23256,drag,noun,,,
23257,move,noun,,,
23258,move,noun,,,
23259,turn,twist,,,
23260,rotate,noun,,,
23261,rotate,noun,,,
23262,rotate,noun,,,
23263,break,crack,,,
23264,hit,kill,,,
23265,wait,synonyms,,,
23266,say,shout,,,
23267,tell,creature,,,
23268,ask,creature,,,
23269,ask,creature,,,
23270,hear,synonyms,,,
23271,hear,noun,,,
23272,feel,synonyms,,,
23273,burn,synonyms,,,
23274,burn,noun,,,
23275,burn,noun,,,
23276,cut,prune,slice,,
23277,shake,noun,,,
23278,cover,multiexcept,,,
23279,fix,noun,,,
23280,scrape,noun,,,
23281,carry,inventory,,,
23282,carry,noun,,,
23283,put,multiheld,,,
23284,put,multiexcept,,,
23285,discard,multiexcept,,,
23286,cover,multiexcept,,,
23287,put,multiexcept,,,
23288,insert,multiexcept,,,
23289,discard,multiexcept,,,
23290,leave,noun,,,
23291,switch,noun,,,
23292,switch,noun,,,
23293,cover,noun,,,
23294,burn,noun,,,
23295,burn,noun,,,
23296,hear,noun,,,
23297,attach,noun,,,
23298,kick,noun,,,
23299,rotate,noun,,,
23300,pump,noun,,,
23301,rotate,noun,,,
23302,move,noun,noun,,
23303,tell,creature,,,
23304,ask,creature,,,
23305,consult,noun,,,
23306,consult,noun,,,
23307,ask,creature,,,
23308,shoot,noun,,,
23309,lift,noun,,,
23310,scrape,noun,,,
23311,is,tubez5,,,
23312,noscript,synonyms,,,
23313,get,hold,,,
23314,carry,MULTI,,,
23315,carry,inventory,,,
23316,remove,MULTI,,,
23317,put,MULTIEXCEPT,,,
23318,put,MULTIEXCEPT,,,
23319,put,MULTIEXCEPT,,,
23320,put,MULTIEXCEPT,,,
23321,give,offer,,,
23322,go,synonyms,,,
23323,leave,run,,,
23324,uncover,undo,,,
23325,describe,examine,,,
23326,turn,twist,,,
23327,break,crack,,,
23328,hit,kill,,,
23329,wait,synonyms,,,
23330,say,shout,,,
23331,tell,CREATURE,,,
23332,ask,CREATURE,,,
23333,4d,squash,,,
23334,hear,synonyms,,,
23335,feel,synonyms,,,
23336,burn,synonyms,,,
23337,cut,prune,slice,,
23338,carry,inventory,,,
23339,tell,CREATURE,,,
23340,ask,CREATURE,,,
23341,ask,CREATURE,,,
23342,parsing,routines,,,
23343,carry,inventory,,,
23344,pick,multi,,,
23345,put,multiexcept,,,
23346,put,multiexcept,,,
23347,discard,multiexcept,,,
23348,give,offer,,,
23349,go,synonyms,,,
23350,describe,examine,,,
23351,read,noun,,,
23352,read,topic,,,
23353,adjust,noun,,,
23354,drag,noun,,,
23355,turn,twist,,,
23356,rotate,noun,,,
23357,break,crack,,,
23358,hit,kill,,,
23359,wait,synonyms,,,
23360,say,shout,,,
23361,creature,REVERSE,,,
23362,tell,creature,,,
23363,ask,creature,,,
23364,ask,creature,,,
23365,hear,noun,,,
23366,feel,synonyms,,,
23367,burn,synonyms,,,
23368,cut,prune,slice,,
23369,creature,REVERSE,,,
23370,ask,creature,,,
23371,consult,noun,,,
23372,read,topic,,,
23373,put,multiheld,,,
23374,discard,multiheld,,,
23375,check,noun,,,
23376,put,multiexcept,,,
23377,insert,multiexcept,,,
23378,discard,multiexcept,,,
23379,carry,inventory,,,
23380,rotate,noun,,,
23381,put,multiexcept,,,
23382,discard,multiexcept,,,
23383,adjust,noun,,,
23384,rotate,noun,,,
23385,switch,noun,,,
23386,rotate,noun,,,
23387,switch,noun,,,
23388,carry,multi,,,
23389,tell,creature,,,
23390,attach,noun,,,
23391,ask,creature,,,
23392,noscript,synonyms,,,
23393,carry,inventory,,,
23394,put,synonyms,,,
23395,put,multiexcept,,,
23396,put,multiexcept,,,
23397,put,multiheld,,,
23398,discard,multiexcept,,,
23399,discard,multiexcept,,,
23400,give,offer,,,
23401,go,synonyms,,,
23402,leave,noun,,,
23403,consult,noun,,,
23404,uncover,undo,,,
23405,describe,examine,,,
23406,read,noun,,,
23407,read,topic,,,
23408,adjust,noun,,,
23409,adjust,noun,,,
23410,adjust,noun,,,
23411,drag,noun,,,
23412,rotate,screw,,,
23413,destroy,fight,,,
23414,hit,kill,,,
23415,knock,murder,,,
23416,wait,synonyms,,,
23417,say,shout,,,
23418,tell,creature,,,
23419,ask,creature,,,
23420,ask,creature,,,
23421,eat,synonyms,,,
23422,hear,synonyms,,,
23423,hear,noun,,,
23424,feel,synonyms,,,
23425,burn,synonyms,,,
23426,burn,noun,,,
23427,burn,noun,,,
23428,cut,slice,,,
23429,melt,noun,,,
23430,carry,inventory,,,
23431,carry,multi,,,
23432,put,multiheld,,,
23433,dump,noun,,,
23434,put,multiexcept,,,
23435,discard,multiexcept,,,
23436,put,multiexcept,,,
23437,insert,multiexcept,,,
23438,discard,multiexcept,,,
23439,leave,noun,,,
23440,check,noun,,,
23441,switch,noun,,,
23442,switch,noun,,,
23443,burn,noun,,,
23444,burn,noun,,,
23445,hear,noun,,,
23446,attach,noun,,,
23447,install,noun,,,
23448,blow,noun,,,
23449,adjust,noun,,,
23450,adjust,noun,,,
23451,tell,creature,,,
23452,ask,creature,,,
23453,consult,noun,,,
23454,consult,noun,,,
23455,read,topic,,,
23456,ask,creature,,,
23457,dump,noun,,,
23458,noscript,synonyms,,,
23459,carry,multiinside,,,
23460,carry,inventory,,,
23461,pick,multi,,,
23462,put,multiexcept,,,
23463,put,multiexcept,,,
23464,discard,multiexcept,,,
23465,give,offer,,,
23466,go,synonyms,,,
23467,leave,noun,,,
23468,consult,noun,,,
23469,uncover,undo,,,
23470,describe,examine,,,
23471,read,noun,,,
23472,read,topic,,,
23473,adjust,noun,,,
23474,adjust,noun,,,
23475,drag,noun,,,
23476,turn,twist,,,
23477,rotate,noun,,,
23478,rotate,noun,,,
23479,break,crack,,,
23480,hit,kill,,,
23481,wait,synonyms,,,
23482,say,shout,,,
23483,tell,creature,,,
23484,ask,creature,,,
23485,ask,creature,,,
23486,hear,synonyms,,,
23487,hear,noun,,,
23488,feel,synonyms,,,
23489,burn,synonyms,,,
23490,burn,noun,,,
23491,burn,noun,,,
23492,cut,prune,slice,,
23493,carry,inventory,,,
23494,carry,multi,,,
23495,put,multiheld,,,
23496,discard,multiheld,,,
23497,put,multiexcept,,,
23498,discard,multiexcept,,,
23499,put,multiexcept,,,
23500,insert,multiexcept,,,
23501,discard,multiexcept,,,
23502,leave,noun,,,
23503,check,noun,,,
23504,rotate,noun,,,
23505,switch,noun,,,
23506,rotate,noun,,,
23507,switch,noun,,,
23508,burn,noun,,,
23509,burn,noun,,,
23510,hear,noun,,,
23511,attach,noun,,,
23512,bother,topic,,,
23513,adjust,noun,,,
23514,adjust,noun,,,
23515,rotate,noun,,,
23516,tell,creature,,,
23517,ask,creature,,,
23518,consult,noun,,,
23519,consult,noun,,,
23520,read,topic,,,
23521,ask,creature,,,
23522,carry,inventory,,,
23523,carry,noun,,,
23524,pick,multi,,,
23525,put,multiheld,,,
23526,put,noun,,,
23527,put,multiexcept,,,
23528,put,multiexcept,,,
23529,discard,multiexcept,,,
23530,give,offer,,,
23531,go,synonyms,,,
23532,go,parse,,,
23533,describe,examine,,,
23534,read,noun,,,
23535,read,topic,,,
23536,adjust,noun,,,
23537,drag,noun,,,
23538,turn,twist,,,
23539,rotate,noun,,,
23540,rotate,noun,,,
23541,rotate,noun,,,
23542,hit,kill,,,
23543,punch,smash,,,
23544,wait,synonyms,,,
23545,say,shout,,,
23546,creature,REVERSE,,,
23547,tell,creature,,,
23548,ask,creature,,,
23549,ask,creature,,,
23550,think,parse,,,
23551,hear,noun,,,
23552,feel,synonyms,,,
23553,burn,synonyms,,,
23554,cut,prune,slice,,
23555,hop,parse,,,
23556,pray,parse,,,
23557,commit,parse,,,
23558,die,parse,,,
23559,win,parse,,,
23560,credits,parse,,,
23561,hints,parse,,,
23562,help,parse,,,
23563,creature,REVERSE,,,
23564,ask,creature,,,
23565,consult,noun,,,
23566,read,topic,,,
23567,carry,noun,,,
23568,put,multiheld,,,
23569,discard,multiheld,,,
23570,check,noun,,,
23571,put,noun,noun,,
23572,put,multiexcept,,,
23573,insert,multiexcept,,,
23574,discard,multiexcept,,,
23575,carry,inventory,,,
23576,put,multiexcept,,,
23577,discard,multiexcept,,,
23578,adjust,noun,,,
23579,rotate,noun,,,
23580,switch,noun,,,
23581,switch,noun,,,
23582,rotate,noun,,,
23583,switch,noun,,,
23584,carry,multi,,,
23585,tell,creature,,,
23586,ask,creature,,,
23587,go,parse,,,
23588,cross,parse,,,
23589,think,parse,,,
23590,hop,parse,,,
23591,map,parse,,,
23592,pray,parse,,,
23593,commit,parse,,,
23594,die,parse,,,
23595,win,parse,,,
23596,credits,parse,,,
23597,hint,parse,,,
23598,help,parse,,,
23599,sounds,volume,,,
23600,noscript,synonyms,,,
23601,say,shout,,,
23602,ask,creature,,,
23603,ask,creature,,,
23604,ask,creature,,,
23605,ask,creature,,,
23606,hit,kick,,,
23607,burn,synonyms,,,
23608,burn,noun,,,
23609,burn,noun,,,
23610,consult,noun,,,
23611,consult,noun,,,
23612,cut,prune,slice,,
23613,discard,multiexcept,,,
23614,describe,examine,,,
23615,fill,noun,,,
23616,fill,noun,,,
23617,give,offer,,,
23618,go,synonyms,,,
23619,leave,noun,,,
23620,hear,synonyms,,,
23621,hear,noun,,,
23622,uncover,undo,,,
23623,pick,multi,,,
23624,drag,noun,,,
23625,put,noun,,,
23626,b5,b6,,,
23627,put,noun,,,
23628,put,noun,,,
23629,put,noun,,,
23630,put,multiexcept,,,
23631,put,multiexcept,,,
23632,put,multiheld,,,
23633,adjust,noun,,,
23634,adjust,noun,,,
23635,switch,noun,,,
23636,grab,hold,,,
23637,carry,multiinside,,,
23638,carry,inventory,,,
23639,tell,creature,,,
23640,tell,creature,,,
23641,tell,creature,,,
23642,feel,synonyms,,,
23643,turn,twist,,,
23644,rotate,noun,,,
23645,rotate,noun,,,
23646,rotate,noun,,,
23647,rotate,noun,,,
23648,wait,synonyms,,,
23649,shake,noun,,,
23650,pour,noun,,,
23651,answer,topic,,,
23652,ask,creature,,,
23653,ask,creature,,,
23654,consult,noun,,,
23655,put,multiheld,,,
23656,leave,noun,,,
23657,fill,noun,,,
23658,insert,multiexcept,,,
23659,put,multiexcept,,,
23660,carry,inventory,,,
23661,hear,noun,,,
23662,bother,topic,,,
23663,rotate,noun,,,
23664,put,noun,,,
23665,put,noun,,,
23666,put,noun,,,
23667,put,noun,,,
23668,put,multiexcept,,,
23669,adjust,noun,,,
23670,rotate,noun,,,
23671,sing,topic,,,
23672,switch,noun,,,
23673,rotate,noun,,,
23674,burn,noun,,,
23675,burn,noun,,,
23676,switch,noun,,,
23677,rotate,noun,,,
23678,tell,creature,,,
23679,tell,creature,,,
23680,attach,noun,,,
23681,wave,noun,,,
23682,ask,creature,,,
23683,tell,creature,,,
23684,ask,creature,,,
23685,shake,noun,,,
23686,pour,noun,,,
23687,pour,noun,,,
23688,catch,noun,,,
23689,spray,noun,,,
23690,spray,noun,,,
23691,is,UniPoolz5,,,
23692,help,scope,,,
23693,noscript,synonyms,,,
23694,gonear,noun,,,
23695,say,shout,,,
23696,ask,creature,,,
23697,ask,creature,,,
23698,ask,creature,,,
23699,break,crack,,,
23700,hit,kill,,,
23701,burn,synonyms,,,
23702,burn,noun,,,
23703,consult,noun,,,
23704,cut,prune,slice,,
23705,discard,multiexcept,,,
23706,describe,examine,,,
23707,give,offer,,,
23708,go,synonyms,,,
23709,leave,noun,,,
23710,hear,synonyms,,,
23711,hear,noun,,,
23712,uncover,undo,,,
23713,pick,multi,,,
23714,pick,noun,,,
23715,put,multiexcept,,,
23716,put,multiexcept,,,
23717,put,multiheld,,,
23718,read,noun,,,
23719,read,topic,,,
23720,adjust,noun,,,
23721,adjust,noun,,,
23722,carry,inventory,,,
23723,tell,creature,,,
23724,tell,creature,,,
23725,feel,synonyms,,,
23726,turn,twist,,,
23727,rotate,noun,,,
23728,rotate,noun,,,
23729,rotate,noun,,,
23730,wait,synonyms,,,
23731,ask,creature,,,
23732,burn,noun,,,
23733,burn,noun,,,
23734,consult,noun,,,
23735,read,topic,,,
23736,put,multiheld,,,
23737,leave,noun,,,
23738,insert,multiexcept,,,
23739,put,multiexcept,,,
23740,carry,inventory,,,
23741,attach,noun,,,
23742,hear,noun,,,
23743,bother,topic,,,
23744,rotate,noun,,,
23745,put,multiexcept,,,
23746,adjust,noun,,,
23747,switch,noun,,,
23748,rotate,noun,,,
23749,switch,noun,,,
23750,rotate,noun,,,
23751,pick,noun,,,
23752,tell,creature,,,
23753,ask,creature,,,
23754,tell,creature,,,
23755,ask,creature,,,
23756,help,scope,,,
23757,d6,b2,,,
23758,f5,b3,,,
23759,c8,d3,,,
23760,c6,e0,,,
23761,4d,d3,,,
23762,c8,a8,,,
23763,ca,e0,,,
23764,somethl,UNKNOWN,UNKNOWN,UNKNOWN,
23765,can,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
23766,s,e,,,
23767,s,e,,,
23768,somethl,UNKNOWN,UNKNOWN,,
23769,somethl,UNKNOWN,UNKNOWN,UNKNOWNELEMENTARY,
23770,df57,UNKNOWN,UNKNOWN,,
23771,s,e,,,
23772,eb43,UNKNOWN,noun,,
23773,is,UNKNOWN,UNKNOWN,,
23774,dn,eyoue,,,
23775,mmc,k,,,
23776,ATTRIBUTE42388,scope,,,
23777,s,e,,,
23778,s,e,,,
23779,a694,scope,,,
23780,d3b0,scope,,,
23781,s,e,,,
23782,s,e,,,
23783,ATTRIBUTE42388,scope,,,
23784,kfr,ejqdj,scope,,
23785,d3b0,scope,,,
23786,c39f,UNKNOWN,UNKNOWN,,
23787,ATTRIBUTE51604,scope,,,
23788,s,e,,,
23789,ATTRIBUTE42388,scope,,,
23790,kfr,ejqdj,scope,,
23791,m,scope,,,
23792,aade,scope,,,
23793,ettic,UNKNOWN,UNKNOWN,UNKNOWN,scope
23794,is,vampirez8,,,
23795,noscript,synonyms,,,
23796,say,shout,,,
23797,ask,creature,,,
23798,ask,creature,,,
23799,ask,creature,,,
23800,break,crack,,,
23801,hit,kill,,,
23802,burn,synonyms,,,
23803,burn,noun,,,
23804,consult,noun,,,
23805,cut,prune,slice,,
23806,discard,multiexcept,,,
23807,describe,examine,,,
23808,give,offer,,,
23809,go,synonyms,,,
23810,leave,noun,,,
23811,hear,synonyms,,,
23812,hear,noun,,,
23813,uncover,undo,,,
23814,pick,multi,,,
23815,put,multiexcept,,,
23816,put,multiexcept,,,
23817,put,multiheld,,,
23818,read,noun,,,
23819,read,topic,,,
23820,adjust,noun,,,
23821,adjust,noun,,,
23822,carry,inventory,,,
23823,tell,creature,,,
23824,tell,creature,,,
23825,feel,synonyms,,,
23826,turn,twist,,,
23827,rotate,noun,,,
23828,wait,synonyms,,,
23829,aim,noun,,,
23830,aim,noun,,,
23831,ask,creature,,,
23832,burn,noun,,,
23833,burn,noun,,,
23834,consult,noun,,,
23835,read,topic,,,
23836,put,multiheld,,,
23837,leave,noun,,,
23838,insert,multiexcept,,,
23839,put,multiexcept,,,
23840,carry,inventory,,,
23841,attach,noun,,,
23842,hear,noun,,,
23843,bother,topic,,,
23844,rotate,noun,,,
23845,put,multiexcept,,,
23846,adjust,noun,,,
23847,switch,noun,,,
23848,rotate,noun,,,
23849,switch,noun,,,
23850,rotate,noun,,,
23851,tell,creature,,,
23852,ask,creature,,,
23853,tell,creature,,,
23854,ask,creature,,,
23855,chat,creature,,,
23856,strip,creature,,,
23857,aim,noun,,,
23858,aim,noun,,,
23859,is,venicez5,,,
23860,gonear,scope,,,
23861,carry,inventory,,,
23862,carry,noun,,,
23863,pick,multi,,,
23864,put,multiexcept,,,
23865,put,multiexcept,,,
23866,discard,multiexcept,,,
23867,give,offer,,,
23868,go,synonyms,,,
23869,describe,examine,,,
23870,check,my,love,,
23871,check,your,love,,
23872,read,noun,,,
23873,read,topic,,,
23874,adjust,noun,,,
23875,turn,twist,,,
23876,rotate,noun,,,
23877,rotate,noun,,,
23878,rotate,noun,,,
23879,break,crack,,,
23880,hit,kill,,,
23881,wait,synonyms,,,
23882,say,shout,,,
23883,tell,creature,,,
23884,ask,creature,,,
23885,ask,creature,,,
23886,hear,noun,,,
23887,feel,synonyms,,,
23888,burn,synonyms,,,
23889,cut,prune,slice,,
23890,enter,room,,,
23891,examine,love,,,
23892,examine,my,love,,
23893,examine,your,love,,
23894,creature,REVERSE,,,
23895,ask,creature,,,
23896,consult,noun,,,
23897,read,topic,,,
23898,carry,noun,,,
23899,put,multiheld,,,
23900,discard,multiheld,,,
23901,check,noun,,,
23902,put,multiexcept,,,
23903,insert,multiexcept,,,
23904,discard,multiexcept,,,
23905,carry,inventory,,,
23906,put,multiexcept,,,
23907,discard,multiexcept,,,
23908,adjust,noun,,,
23909,rotate,noun,,,
23910,switch,noun,,,
23911,switch,noun,,,
23912,rotate,noun,,,
23913,switch,noun,,,
23914,carry,multi,,,
23915,tell,creature,,,
23916,ask,creature,,,
23917,check,love,,,
23918,check,love,,,
23919,check,my,love,,
23920,check,your,love,,
23921,enter,room,,,
23922,examine,love,,,
23923,examine,my,love,,
23924,examine,your,love,,
23925,gonear,scope,,,
23926,is,vespersz8,,,
23927,noscript,synonyms,,,
23928,say,shout,,,
23929,ask,creature,,,
23930,ask,creature,,,
23931,ask,creature,,,
23932,ask,creature,,,
23933,hit,punch,,,
23934,burn,synonyms,,,
23935,burn,noun,,,
23936,consult,noun,,,
23937,consult,noun,,,
23938,cut,prune,slice,,
23939,discard,multiexcept,,,
23940,eat,noun,,,
23941,describe,examine,,,
23942,give,offer,,,
23943,go,synonyms,,,
23944,leave,noun,,,
23945,hear,synonyms,,,
23946,hear,noun,,,
23947,uncover,undo,,,
23948,pick,multi,,,
23949,put,multiexcept,,,
23950,put,multiexcept,,,
23951,put,multiheld,,,
23952,put,noun,,,
23953,read,noun,,,
23954,read,topic,,,
23955,adjust,noun,,,
23956,adjust,noun,,,
23957,carry,inventory,,,
23958,tell,creature,,,
23959,tell,creature,,,
23960,tell,creature,,,
23961,feel,synonyms,,,
23962,turn,twist,,,
23963,rotate,noun,,,
23964,rotate,noun,,,
23965,wait,synonyms,,,
23966,is,topic,,,
23967,extinguis,synonyms,,,
23968,let,noun,,,
23969,have,sex,,,
23970,have,coitus,,,
23971,have,intercour,,,
23972,answer,topic,,,
23973,ask,creature,,,
23974,ask,creature,,,
23975,kick,noun,,,
23976,beat,noun,,,
23977,kill,noun,,,
23978,kill,noun,,,
23979,burn,noun,,,
23980,burn,noun,,,
23981,start,fire,,,
23982,consult,noun,,,
23983,consult,noun,,,
23984,read,topic,,,
23985,put,multiheld,,,
23986,let,noun,,,
23987,eat,noun,,,
23988,ride,noun,,,
23989,leave,noun,,,
23990,insert,multiexcept,,,
23991,put,multiexcept,,,
23992,carry,inventory,,,
23993,attach,noun,,,
23994,hear,noun,,,
23995,bother,topic,,,
23996,rotate,noun,,,
23997,discard,multiexcept,,,
23998,put,multiexcept,,,
23999,adjust,noun,,,
24000,adjust,noun,,,
24001,switch,noun,,,
24002,rotate,noun,,,
24003,switch,noun,,,
24004,rotate,noun,,,
24005,tell,creature,,,
24006,tell,creature,,,
24007,ask,creature,,,
24008,tell,creature,,,
24009,ask,creature,,,
24010,kill,ATTRIBUTE0,,,
24011,blow,noun,,,
24012,have,sex,,,
24013,have,coitus,,,
24014,sell,soul,,,
24015,sell,soul,,,
24016,sell,soul,,,
24017,sell,soul,,,
24018,sell,soul,,,
24019,is,vgamez8,,,
24020,noscript,synonyms,,,
24021,grab,hold,,,
24022,carry,inventory,,,
24023,pick,multi,,,
24024,hang,synonyms,,,
24025,hang,multiexcept,,,
24026,discard,multiexcept,,,
24027,give,offer,,,
24028,go,synonyms,,,
24029,leave,noun,,,
24030,describe,examine,,,
24031,read,noun,,,
24032,set,slide,,,
24033,adjust,noun,,,
24034,adjust,noun,,,
24035,drag,noun,,,
24036,turn,twist,,,
24037,rotate,noun,,,
24038,rotate,noun,,,
24039,hit,kick,,,
24040,tell,creature,,,
24041,ask,creature,,,
24042,ask,creature,,,
24043,hear,synonyms,,,
24044,hear,noun,,,
24045,feel,synonyms,,,
24046,buckle,connect,,,
24047,burn,synonyms,,,
24048,burn,noun,,,
24049,burn,noun,,,
24050,drive,remotec,car,,
24051,drive,noun,,,
24052,cut,prune,skewer,,
24053,play,noun,,,
24054,boink,fuck,,,
24055,have,noun,,,
24056,have,sex,,,
24057,make,love,,,
24058,say,shout,,,
24059,pick,multi,,,
24060,discard,multiheld,,,
24061,hang,multiexcept,,,
24062,discard,multiexcept,,,
24063,hang,multiexcept,,,
24064,insert,multiexcept,,,
24065,discard,multiexcept,,,
24066,leave,noun,,,
24067,check,noun,,,
24068,read,noun,,,
24069,rotate,noun,,,
24070,switch,noun,,,
24071,rotate,noun,,,
24072,switch,noun,,,
24073,burn,noun,,,
24074,burn,noun,,,
24075,hear,noun,,,
24076,attach,noun,,,
24077,adjust,noun,,,
24078,rotate,noun,,,
24079,rotate,noun,,,
24080,tell,creature,,,
24081,ask,creature,,,
24082,ask,creature,,,
24083,have,sex,,,
24084,make,love,,,
24085,carry,inventory,,,
24086,drive,remotec,car,,
24087,drive,remotec,car,,
24088,is,vigilancez5,,,
24089,noscript,synonyms,,,
24090,say,shout,,,
24091,ask,creature,,,
24092,ask,creature,,,
24093,ask,creature,,,
24094,burn,synonyms,,,
24095,burn,noun,,,
24096,consult,noun,,,
24097,cut,prune,slice,,
24098,discard,multiexcept,,,
24099,describe,examine,,,
24100,give,offer,,,
24101,go,synonyms,,,
24102,f5,0f,,,
24103,leave,noun,,,
24104,hear,synonyms,,,
24105,hear,noun,,,
24106,f5,0f,,,
24107,uncover,undo,,,
24108,pick,multi,,,
24109,read,noun,,,
24110,read,topic,,,
24111,adjust,noun,,,
24112,adjust,noun,,,
24113,carry,inventory,,,
24114,tell,creature,,,
24115,tell,creature,,,
24116,feel,synonyms,,,
24117,turn,twist,,,
24118,rotate,noun,,,
24119,rotate,noun,,,
24120,rotate,noun,,,
24121,rotate,noun,,,
24122,wait,synonyms,,,
24123,call,topic,,,
24124,hit,noun,,,
24125,hit,noun,,,
24126,hit,noun,,,
24127,beat,noun,,,
24128,let,synonyms,,,
24129,let,noun,,,
24130,let,noun,,,
24131,throw,noun,,,
24132,throw,multiexcept,,,
24133,solve,topic,,,
24134,put,noun,,,
24135,put,multiexcept,,,
24136,put,multiexcept,,,
24137,put,multiheld,,,
24138,thank,synonyms,,,
24139,ask,creature,,,
24140,hit,noun,,,
24141,burn,noun,,,
24142,burn,noun,,,
24143,consult,noun,,,
24144,consult,noun,,,
24145,read,topic,,,
24146,throw,multiheld,,,
24147,put,multiheld,,,
24148,leave,noun,,,
24149,insert,multiexcept,,,
24150,noverb,multiexcept,,,
24151,throw,multiexcept,,,
24152,put,multiexcept,,,
24153,carry,inventory,,,
24154,attach,noun,,,
24155,hear,noun,,,
24156,bother,topic,,,
24157,rotate,noun,,,
24158,noverb,multiexcept,,,
24159,throw,multiexcept,,,
24160,put,multiexcept,,,
24161,adjust,noun,,,
24162,switch,noun,,,
24163,rotate,noun,,,
24164,switch,noun,,,
24165,rotate,noun,,,
24166,tell,creature,,,
24167,ask,creature,,,
24168,tell,creature,,,
24169,ask,creature,,,
24170,hit,noun,,,
24171,hit,noun,,,
24172,beat,noun,,,
24173,beat,noun,,,
24174,let,noun,,,
24175,call,topic,,,
24176,drive,topic,,,
24177,conceal,noun,,,
24178,rotate,noun,,,
24179,investiga,topic,,,
24180,solve,topic,,,
24181,escape,topic,,,
24182,noscript,synonyms,,,
24183,get,hold,,,
24184,carry,MULTI,,,
24185,carry,inventory,,,
24186,remove,MULTI,,,
24187,put,MULTIEXCEPT,,,
24188,put,MULTIEXCEPT,,,
24189,put,MULTIEXCEPT,,,
24190,put,MULTIEXCEPT,,,
24191,give,offer,,,
24192,go,synonyms,,,
24193,leave,run,,,
24194,uncover,undo,,,
24195,describe,examine,,,
24196,turn,twist,,,
24197,break,crack,,,
24198,hit,kill,,,
24199,wait,synonyms,,,
24200,say,shout,,,
24201,tell,CREATURE,,,
24202,ask,CREATURE,,,
24203,4d,squash,,,
24204,hear,synonyms,,,
24205,feel,synonyms,,,
24206,burn,synonyms,,,
24207,cut,prune,slice,,
24208,remove,MULTI,,,
24209,carry,inventory,,,
24210,tell,CREATURE,,,
24211,ask,CREATURE,,,
24212,ask,CREATURE,,,
24213,parsing,routines,,,
24214,tell,CREATURE,,,
24215,ask,CREATURE,,,
24216,noscript,synonyms,,,
24217,carry,multiinside,,,
24218,carry,inventory,,,
24219,pick,multi,,,
24220,put,multiexcept,,,
24221,put,multiexcept,,,
24222,put,multiheld,,,
24223,discard,multiexcept,,,
24224,give,offer,,,
24225,go,synonyms,,,
24226,leave,noun,,,
24227,consult,noun,,,
24228,uncover,undo,,,
24229,describe,examine,,,
24230,read,noun,,,
