,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
1126,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a pile of leaves,you are carrying a pile of leaves,enter egg,you can't be serious,-1.0,,3.0,102,1126
1127,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a pile of leaves,you are carrying a pile of leaves,leave window,you can't see any window here,-1.0,,2.0,103,1127
1128,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a pile of leaves,you are carrying a pile of leaves,go north,clearing,-0.5, - moved around - ,1.5,104,1128
1129,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a pile of leaves,you are carrying a pile of leaves,go west,forest,-0.5, - moved around - ,1.0,105,1129
1130,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a pile of leaves,you are carrying a pile of leaves,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,0.5,106,1130
1131,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a pile of leaves,you are carrying a pile of leaves,unlock window with what,"you used the word ""what"" in a way that i don't understand",-1.0,,-0.5,107,1131
1132,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a pile of leaves,you are carrying a pile of leaves,leave path,you're not carrying the way,-1.0,,-1.5,108,1132
1133,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a pile of leaves,you are carrying a pile of leaves ,go south,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves - moved around - ,0.0,109,1133
1134,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,find door,you can't see any door here,-1.0,,-1.0,110,1134
1135,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,go southeast,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves - moved around - ,0.5,111,1135
1136,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,enter path,you hit your head against the way as you attempt this feat,-1.0,,-0.5,112,1136
1137,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,read window,how does one read a kitchen window,-1.0,,-1.5,113,1137
1138,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,pull path,you can't move the way,-1.0,,-2.5,114,1138
1139,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,go south,south of house there is a bird's nest here,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves - moved around - ,-1.0,115,1139
1140,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,hide bird in door,you don't have that,-1.0,,-2.0,116,1140
1141,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,go west,west of house there is a small mailbox here,1.5, new area score ---west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves - moved around - ,-0.5,117,1141
1142,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,go south,south of house there is a bird's nest here,-0.5, - moved around - ,-1.0,118,1142
1143,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,open nest,it is already open,-1.0,,-2.0,119,1143
1144,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,unlock bird with door,those things aren't here,-1.0,,-3.0,120,1144
1145,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,unlock door with bird,those things aren't here,-1.0,,-4.0,121,1145
1146,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,go east,behind house,-0.5, - moved around - ,-4.5,122,1146
1147,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,go northwest,north of house,-0.5, - moved around - ,-5.0,123,1147
1148,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,carry path from door,you can't see any door here,-1.0,,-6.0,124,1148
1149,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,pull path,you can't move the way,-1.0,,-7.0,125,1149
1150,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,pick door with path,you can't see any door here,-1.0,,-8.0,126,1150
1151,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,give path to door,you don't have the way,-1.0,,-9.0,127,1151
1152,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,wear path,you can't wear the way,-1.0,,-10.0,128,1152
1153,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,carry door from path,you can't see any door here,-1.0,,-11.0,129,1153
1154,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,eat path,i don't think that the way would agree with you,-1.0,,-12.0,130,1154
1155,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,-12.5,131,1155
1156,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,ask door,you can't talk to the door,-1.0,,-13.5,132,1156
1157,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,eat door,i don't think that the door would agree with you,-1.0,,-14.5,133,1157
1158,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,go north,,1.5, new area score ---north of house north of house score 0 moves 392 north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves - moved around - ,-13.0,134,1158
1159,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,feel path,fiddling with the way has no effect,-1.0,,-14.0,135,1159
1160,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,ask windows,you can't talk to the boarded window,-1.0,,-15.0,136,1160
1161,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,go southeast,behind house,-0.5, - moved around - ,-15.5,137,1161
1162,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,wear path,you can't wear the way,-1.0,,-16.5,138,1162
1163,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,go northeast,you can't go that way,-1.0,,-17.5,139,1163
1164,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,spray pile on forest,you can't see any forest here,-1.0,,-18.5,140,1164
1165,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,eat path,i don't think that the way would agree with you,-1.0,,-19.5,141,1165
1166,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,fix house with path,this has no effect,-1.0,,-20.5,142,1166
1167,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,pour path on leaves,you can't pour that,-1.0,,-21.5,143,1167
1168,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,go north,north of house,-0.5, - moved around - ,-22.0,144,1168
1169,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a pile of leaves,you are carrying a pile of leaves,go east,behind house,-0.5, - moved around - ,-22.5,145,1169
1170,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,eat leaves,i don't think that the pile of leaves would agree with you,-1.0,,-23.5,146,1170
1171,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,make path,you can't do that,-1.0,,-24.5,147,1171
1172,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,go up,you can't go that way,-1.0,,-25.5,148,1172
1173,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,get path,you must specify a direction to go,-1.0,,-26.5,149,1173
1174,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,give path to window,you don't have the way,-1.0,,-27.5,150,1174
1175,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,make window,you can't do that,-1.0,,-28.5,151,1175
1176,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,pour leaves on window,you can't pour that,-1.0,,-29.5,152,1176
1177,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a pile of leaves,you are carrying a pile of leaves,go southwest,south of house there is a bird's nest here,-0.5, - moved around - ,-30.0,153,1177
1178,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,feel nest,fiddling with the bird's nest doesn't seem to work,-1.0,,-31.0,154,1178
1179,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,inflate bird with windows,you can't see any bird here,-1.0,,-32.0,155,1179
1180,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,play nest,that's silly,-1.0,,-33.0,156,1180
1181,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,-33.5,157,1181
1182,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,go northwest,you can't go that way,-1.0,,-34.5,158,1182
1183,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,wear door,you can't wear the door,-1.0,,-35.5,159,1183
1184,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,play door,that's silly,-1.0,,-36.5,160,1184
1185,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,enter pile,that would involve quite a contortion,-1.0,,-37.5,161,1185
1186,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a pile of leaves,you are carrying a pile of leaves,go southeast,,1.5, new area score ---south of house there is a bird's nest here south of house score 0 moves 476 south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves - moved around - ,-36.0,162,1186
1187,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,play door,you can't see any door here,-1.0,,-37.0,163,1187
1188,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,carry bird to nest,that sentence isn't one i recognize,-1.0,,-38.0,164,1188
1189,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,leave bird,you can't see any bird here,-1.0,,-39.0,165,1189
1190,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,pick bird,you can't see any bird here,-1.0,,-40.0,166,1190
1191,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,carry bird to door,that sentence isn't one i recognize,-1.0,,-41.0,167,1191
1192,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,get bird,you can't see any bird here,-1.0,,-42.0,168,1192
1193,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,ask bird,you can't see any bird here,-1.0,,-43.0,169,1193
1194,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,unlock nest with bird,you can't see any bird here,-1.0,,-44.0,170,1194
1195,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,open bird,you can't see any bird here,-1.0,,-45.0,171,1195
1196,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are carrying a pile of leaves,you are carrying a pile of leaves,get nest,taken,4.5, inventory score (you are carrying a pile of leaves --- you are carrying a bird's nest a pile of leaves) new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest a pile of leaves - moved around - ,-40.5,172,1196
1197,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go west,west of house there is a small mailbox here,1.5, new area score ---west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves - moved around - ,-39.0,173,1197
1198,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,cut house with nest,"the ""cutting edge"" of a bird's nest is hardly adequate",-1.0,,-40.0,174,1198
1199,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,open bird,you can't see any bird here,-1.0,,-41.0,175,1199
1200,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,ask door,you can't talk to the door,-1.0,,-42.0,176,1200
1201,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,carry bird from door,you can't see any bird here,-1.0,,-43.0,177,1201
1202,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,get nest,you already have that,-1.0,,-44.0,178,1202
1203,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,carry door from bird,you can't see any bird here,-1.0,,-45.0,179,1203
1204,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,spray mailbox on nest,how singularly useless,-1.0,,-46.0,180,1204
1205,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,kick nest,kicking the bird's nest doesn't seem to work,-1.0,,-47.0,181,1205
1206,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,enter door,warning jin called with object 0 pc 8bea will ignore further occurrences you should supply a direction,-1.0,,-48.0,182,1206
1207,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,open door,the door cannot be opened,-1.0,,-49.0,183,1207
1208,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,make nest,you can't do that,-1.0,,-50.0,184,1208
1209,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,pull nest,you aren't an accomplished enough juggler,-1.0,,-51.0,185,1209
1210,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,eat door,i don't think that the door would agree with you,-1.0,,-52.0,186,1210
1211,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,pick bird with door,you can't see any bird here,-1.0,,-53.0,187,1211
1212,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,play bird,you can't see any bird here,-1.0,,-54.0,188,1212
1213,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,make door,you can't do that,-1.0,,-55.0,189,1213
1214,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go west,forest,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves - moved around - ,-53.5,190,1214
1215,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go north,clearing,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a bird's nest a pile of leaves - moved around - ,-52.0,191,1215
1216,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,feel bird,you can't see any bird here,-1.0,,-53.0,192,1216
1217,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,make path,you can't do that,-1.0,,-54.0,193,1217
1218,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,feel path,fiddling with the way isn't notably helpful,-1.0,,-55.0,194,1218
1219,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,unlock path with nest,it doesn't seem to work,-1.0,,-56.0,195,1219
1220,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a grating securely fastened into the ground you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest a pile of leaves - moved around - ,-54.5,196,1220
1221,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves ,carry path from what,"you used the word ""what"" in a way that i don't understand",-1.0,,-55.5,197,1221
1222,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,wear path,you can't wear the way,-1.0,,-56.5,198,1222
1223,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,get window,you can't see any window here ,-1.0,,-57.5,199,1223
1224,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go west,forest,-0.5, - moved around - ,-58.0,200,1224
1225,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,leave bird,you can't see any songbird here,-1.0,,-59.0,201,1225
1226,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go southwest,you can't go that way ,-1.0,,-60.0,202,1226
1227,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,burn trees with pile,with a pile of leaves,-1.0,,-61.0,203,1227
1228,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,open nest,it is already open,-1.0,,-62.0,204,1228
1229,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,get bird,the songbird is not here but is probably nearby,-1.0,,-63.0,205,1229
1230,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,kick bird,you can't see any songbird here,-1.0,,-64.0,206,1230
1231,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves ,go west,you would need a machete to go further west ,-1.0,,-65.0,207,1231
1232,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go south,forest,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves - moved around - ,-63.5,208,1232
1233,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go southwest,you can't go that way,-1.0,,-64.5,209,1233
1234,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves ,eat nest,i don't think that the bird's nest would agree with you,-1.0,,-65.5,210,1234
1235,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go down,you can't go that way,-1.0,,-66.5,211,1235
1236,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,play bird,you can't see any songbird here,-1.0,,-67.5,212,1236
1237,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,kick bird,you can't see any songbird here,-1.0,,-68.5,213,1237
1238,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go north,clearing,1.5, new area score ---clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest a pile of leaves - moved around - ,-67.0,214,1238
1239,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go southeast,you can't go that way,-1.0,,-68.0,215,1239
