,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
1162,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,4.5,138,1162
1163,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,4.0,139,1163
1164,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,3.5,140,1164
1165,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,3.0,141,1165
1166,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,2.5,142,1166
1167,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go west,forest ,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed - moved around - ,4.0,143,1167
1168,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,3.5,144,1168
1169,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,3.0,145,1169
1170,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,2.5,146,1170
1171,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,2.0,147,1171
1172,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed - moved around - ,3.5,148,1172
1173,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,3.0,149,1173
1174,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,2.5,150,1174
1175,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go up,up a tree,-0.5, - moved around - ,2.0,151,1175
1176,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed ,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,1.5,152,1176
1177,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree ,-0.5, - moved around - ,1.0,153,1177
1178,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,0.5,154,1178
1179,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,0.0,155,1179
1180,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-0.5,156,1180
1181,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-1.0,157,1181
1182,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,-1.5,158,1182
1183,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-2.0,159,1183
1184,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-2.5,160,1184
1185,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,pour crystal from path,you can't see any crystal here,-1.0,,-3.5,161,1185
1186,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go west,forest,-0.5, - moved around - ,-4.0,162,1186
1187,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,-4.5,163,1187
1188,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-5.0,164,1188
1189,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-5.5,165,1189
1190,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-6.0,166,1190
1191,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,-6.5,167,1191
1192,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-7.0,168,1192
1193,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,-7.5,169,1193
1194,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,-8.0,170,1194
1195,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,-8.5,171,1195
1196,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-9.0,172,1196
1197,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southeast,behind house there is a bird's nest here,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed - moved around - ,-7.5,173,1197
1198,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,find window,it's right here,-1.0,,-8.5,174,1198
1199,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,feel nest,fiddling with the bird's nest isn't notably helpful,-1.0,,-9.5,175,1199
1200,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,enter nest,you can't be serious,-1.0,,-10.5,176,1200
1201,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,carry window to bird,that sentence isn't one i recognize,-1.0,,-11.5,177,1201
1202,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,play window,that's silly,-1.0,,-12.5,178,1202
1203,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,read nest with path,taken how does one look through a way,4.5, inventory score (you are empty-handed --- you are carrying a bird's nest) new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest - moved around - ,-8.0,179,1203
1204,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest,you are carrying a bird's nest,go southwest,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest - moved around - ,-6.5,180,1204
1205,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go west,west of house there is a small mailbox here,1.5, new area score ---west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest - moved around - ,-5.0,181,1205
1206,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest - moved around - ,-3.5,182,1206
1207,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,-4.0,183,1207
1208,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,-0.5, - moved around - ,-4.5,184,1208
1209,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,4.5, inventory score (you are carrying a bird's nest --- you are empty-handed) new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed - moved around - ,0.0,185,1209
1210,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,give bird to nest,you don't have that,-1.0,,-1.0,186,1210
1211,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,get nest,taken,0.0, - moved around - ,-1.0,187,1211
1212,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest - moved around - ,0.5,188,1212
1213,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,hide remains in nest,you don't have that,-1.0,,-0.5,189,1213
1214,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest - moved around - ,1.0,190,1214
1215,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.0, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed - moved around - ,3.0,191,1215
1216,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,2.5,192,1216
1217,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest there is a bird's nest here,-0.5, - moved around - ,2.0,193,1217
1218,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,1.5,194,1218
1219,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go west,forest there is a bird's nest here,-0.5, - moved around - ,1.0,195,1219
1220,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,unlock bird with nest,taken you can't see any songbird here,0.0, - moved around - ,1.0,196,1220
1221,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go south,forest,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a bird's nest - moved around - ,2.5,197,1221
1222,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,2.0,198,1222
1223,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go north,clearing on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest - moved around - ,3.5,199,1223
1224,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,pour nest,dropped,2.0, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a bird's nest here on the ground is a pile of leaves you are empty-handed - moved around - ,5.5,200,1224
1225,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a bird's nest here on the ground is a pile of leaves you are empty-handed,you are empty-handed,break path,what do you want to break the path with,-1.0,,4.5,201,1225
1226,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a bird's nest here on the ground is a pile of leaves you are empty-handed,you are empty-handed,get nest,taken,0.0, - moved around - ,4.5,202,1226
1227,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,4.5,203,1227
1228,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a bird's nest here on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,4.0,204,1228
1229,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,3.5,205,1229
1230,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,3.0,206,1230
1231,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,2.5,207,1231
1232,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree ,-0.5, - moved around - ,2.0,208,1232
1233,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,1.5,209,1233
1234,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,1.0,210,1234
1235,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing there is a bird's nest here on the ground is a pile of leaves,-0.5, - moved around - ,0.5,211,1235
1236,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a bird's nest here on the ground is a pile of leaves you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,0.0, - moved around - ,0.5,212,1236
1237,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,0.5,213,1237
1238,clearing you are in a clearing with a forest surrounding you on all sides a path leads south there is a bird's nest here on the ground is a pile of leaves you are empty-handed,you are empty-handed,get nest,taken,0.0, - moved around - ,0.5,214,1238
1239,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,go east,forest,-0.5, - moved around - ,0.0,215,1239
1240,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.0, new area score ---forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed - moved around - ,2.0,216,1240
1241,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,read nest with bird,taken how does one look through a songbird,0.0, - moved around - ,2.0,217,1241
1242,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,1.5,218,1242
1243,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,pick nest with window,you can't see any window here ,-1.0,,0.5,219,1243
1244,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go east,forest,-0.5, - moved around - ,0.0,220,1244
1245,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,0.0,221,1245
1246,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-0.5,222,1246
1247,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-1.0,223,1247
1248,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest there is a bird's nest here,-0.5, - moved around - ,-1.5,224,1248
1249,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,read nest with bird,taken how does one look through a songbird,0.0, - moved around - ,-1.5,225,1249
1250,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.5, inventory score (you are carrying a bird's nest --- you are empty-handed ) - moved around - ,1.0,226,1250
1251,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed ,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,0.5,227,1251
1252,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,0.0,228,1252
1253,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,-0.5,229,1253
1254,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest there is a bird's nest here,-0.5, - moved around - ,-1.0,230,1254
1255,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed ,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,-1.5,231,1255
1256,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go east,forest there is a bird's nest here,-0.5, - moved around - ,-2.0,232,1256
