,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
829,canyon view you are at the top of the great canyon on its west wall from here there is a marvelous view of the canyon and parts of the frigid river upstream across the canyon the walls of the white cliffs join the mighty ramparts of the flathead mountains to the east following the canyon upstream to the north aragain falls may be seen complete with rainbow the mighty frigid river flows out from a great dark cavern to the west and south can be seen an immense forest stretching for miles around a path leads northwest it is possible to climb down into the canyon from here you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,20.0,61,829
830,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest there is a bird's nest here,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed - moved around - ,21.5,62,830
831,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,21.0,63,831
832,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,1.5, new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed - moved around - ,22.5,64,832
833,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path,-0.5, - moved around - ,22.0,65,833
834,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,21.5,66,834
835,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path,-0.5, - moved around - ,21.0,67,835
836,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go south,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed - moved around - ,22.5,68,836
837,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,22.0,69,837
838,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go southeast,south of house,-0.5, - moved around - ,21.5,70,838
839,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,21.0,71,839
840,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,20.5,72,840
841,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,20.0,73,841
842,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,19.5,74,842
843,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,19.0,75,843
844,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go northeast,north of house,-0.5, - moved around - ,18.5,76,844
845,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path,-0.5, - moved around - ,18.0,77,845
846,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,spray forest on path,how singularly useless,-1.0,,17.0,78,846
847,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go east,,1.5, new area score ---forest there is a jewel-encrusted egg here forest score 5 moves 238 forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed - moved around - ,18.5,79,847
848,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed ,you are empty-handed ,open egg,you have neither the tools nor the expertise,-0.5, - moved around - ,18.0,80,848
849,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go west,forest path ,-0.5, - moved around - ,17.5,81,849
850,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,17.0,82,850
851,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southeast,behind house,-0.5, - moved around - ,16.5,83,851
852,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,16.0,84,852
853,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,15.5,85,853
854,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go west,forest there is a bird's nest here,-0.5, - moved around - ,15.0,86,854
855,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,play forest,that's silly,-1.0,,14.0,87,855
856,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,get nest,taken,4.5, inventory score (you are empty-handed --- you are carrying a bird's nest) new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest - moved around - ,18.5,88,856
857,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go east,forest path,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest - moved around - ,20.0,89,857
858,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest ,go south,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest - moved around - ,21.5,90,858
859,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,4.5, inventory score (you are carrying a bird's nest --- you are empty-handed) new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed - moved around - ,26.0,91,859
860,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,0.0, - moved around - ,26.0,92,860
861,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go west,west of house there is a small mailbox here,1.5, new area score ---west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest - moved around - ,27.5,93,861
862,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go south,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest - moved around - ,29.0,94,862
863,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,28.5,95,863
864,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go south,south of house,-0.5, - moved around - ,28.0,96,864
865,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go west,west of house there is a small mailbox here,-0.5, - moved around - ,27.5,97,865
866,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go south,south of house,-0.5, - moved around - ,27.0,98,866
867,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go west,west of house there is a small mailbox here,-0.5, - moved around - ,26.5,99,867
868,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,-0.5, - moved around - ,26.0,100,868
869,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go north,forest path,-0.5, - moved around - ,25.5,101,869
870,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,25.0,102,870
871,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go east,forest path,-0.5, - moved around - ,24.5,103,871
872,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,go south,north of house,-0.5, - moved around - ,24.0,104,872
873,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,24.0,105,873
874,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,go southeast,behind house,-0.5, - moved around - ,23.5,106,874
875,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go east,clearing,-0.5, - moved around - ,23.0,107,875
876,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go south,forest ,-0.5, - moved around - ,22.5,108,876
877,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,22.0,109,877
878,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed ,go south,forest,-0.5, - moved around - ,21.5,110,878
879,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,21.0,111,879
880,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,20.5,112,880
881,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,20.0,113,881
882,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,19.5,114,882
883,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here ,-0.5, - moved around - ,19.0,115,883
884,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,18.5,116,884
885,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,18.0,117,885
886,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,17.5,118,886
887,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed ,go east,forest path,-0.5, - moved around - ,17.0,119,887
888,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,16.5,120,888
889,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here ,-0.5, - moved around - ,16.0,121,889
890,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed ,go east,forest the forest thins out revealing impassable mountains,1.5, new area score ---forest the forest thins out revealing impassable mountains you are empty-handed - moved around - ,17.5,122,890
891,forest the forest thins out revealing impassable mountains you are empty-handed,you are empty-handed,go north,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,17.0,123,891
892,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,16.5,124,892
893,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,16.0,125,893
894,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,15.5,126,894
895,forest the forest thins out revealing impassable mountains you are empty-handed,you are empty-handed,go north,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,15.0,127,895
896,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,14.5,128,896
897,forest the forest thins out revealing impassable mountains you are empty-handed,you are empty-handed,go south,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,14.0,129,897
898,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go south,clearing,-0.5, - moved around - ,13.5,130,898
899,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go east,canyon view,-0.5, - moved around - ,13.0,131,899
900,canyon view you are at the top of the great canyon on its west wall from here there is a marvelous view of the canyon and parts of the frigid river upstream across the canyon the walls of the white cliffs join the mighty ramparts of the flathead mountains to the east following the canyon upstream to the north aragain falls may be seen complete with rainbow the mighty frigid river flows out from a great dark cavern to the west and south can be seen an immense forest stretching for miles around a path leads northwest it is possible to climb down into the canyon from here you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,12.5,132,900
901,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,12.0,133,901
902,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,11.5,134,902
903,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,11.0,135,903
904,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,10.5,136,904
905,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,10.0,137,905
906,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,9.5,138,906
907,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,9.0,139,907
908,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,8.5,140,908
909,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,8.0,141,909
910,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest ,-0.5, - moved around - ,7.5,142,910
911,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest,-0.5, - moved around - ,7.0,143,911
912,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,6.5,144,912
913,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go west,forest,-0.5, - moved around - ,6.0,145,913
914,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,5.5,146,914
915,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here ,-0.5, - moved around - ,5.0,147,915
916,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go south,clearing,-0.5, - moved around - ,4.5,148,916
917,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go west,behind house,-0.5, - moved around - ,4.0,149,917
918,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go northwest,north of house there is a bird's nest here,-0.5, - moved around - ,3.5,150,918
919,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,go east,behind house,-0.5, - moved around - ,3.0,151,919
920,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go north,north of house there is a bird's nest here,-0.5, - moved around - ,2.5,152,920
921,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,2.0,153,921
922,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go northeast,north of house there is a bird's nest here,-0.5, - moved around - ,1.5,154,922
923,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,go north,forest path,-0.5, - moved around - ,1.0,155,923
924,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,0.5,156,924
925,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,0.0,157,925
926,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-0.5,158,926
927,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path,-0.5, - moved around - ,-1.0,159,927
928,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-1.5,160,928
929,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path,-0.5, - moved around - ,-2.0,161,929
930,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go west,forest,-0.5, - moved around - ,-2.5,162,930
931,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-3.0,163,931
932,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-3.5,164,932
933,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path,-0.5, - moved around - ,-4.0,165,933
934,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go south,north of house there is a bird's nest here,-0.5, - moved around - ,-4.5,166,934
935,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,get nest,taken,0.0, - moved around - ,-4.5,167,935
936,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go east,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest - moved around - ,-3.0,168,936
937,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest,you are carrying a bird's nest,open window,with great effort you open the window far enough to allow entry,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest - moved around - ,-1.5,169,937
938,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go northwest,north of house,-0.5, - moved around - ,-2.0,170,938
939,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go east,behind house,-0.5, - moved around - ,-2.5,171,939
940,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,read nest with path,how does one look through a way,-1.0,,-3.5,172,940
941,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go south,south of house,-0.5, - moved around - ,-4.0,173,941
942,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.0, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are empty-handed - moved around - ,-2.0,174,942
943,south of house you are facing the south side of a white house there is no door here and all the windows are boarded there is a bird's nest here you are empty-handed,you are empty-handed,read nest,taken how does one read a bird's nest,0.0, - moved around - ,-2.0,175,943
944,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go west,west of house there is a small mailbox here,-0.5, - moved around - ,-2.5,176,944
945,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,-0.5, - moved around - ,-3.0,177,945
946,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go north,forest path,-0.5, - moved around - ,-3.5,178,946
947,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,go north,clearing on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest - moved around - ,-2.0,179,947
948,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,go south,forest path,-0.5, - moved around - ,-2.5,180,948
949,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.0, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are empty-handed - moved around - ,-0.5,181,949
950,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are empty-handed,you are empty-handed,read bird with nest,how does one look through a bird's nest,-1.0,,-1.5,182,950
951,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are empty-handed,you are empty-handed,read nest with path,taken how does one look through a way ,0.0, - moved around - ,-1.5,183,951
952,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,burn tree with branches,you don't have the tree,-1.0,,-2.5,184,952
953,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,go south,north of house,-0.5, - moved around - ,-3.0,185,953
954,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go southeast,behind house,-0.5, - moved around - ,-3.5,186,954
955,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,-0.5, - moved around - ,-4.0,187,955
956,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,-4.0,188,956
957,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,break nest,what do you want to break the nest with,-1.0,,-5.0,189,957
958,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,go north,forest path ,-0.5, - moved around - ,-5.5,190,958
959,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-6.0,191,959
960,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed ,go down,forest path ,-0.5, - moved around - ,-6.5,192,960
961,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree,-0.5, - moved around - ,-7.0,193,961
962,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path,-0.5, - moved around - ,-7.5,194,962
963,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go up,up a tree,-0.5, - moved around - ,-8.0,195,963
964,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path ,-0.5, - moved around - ,-8.5,196,964
965,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,-9.0,197,965
966,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go west,forest path,-0.5, - moved around - ,-9.5,198,966
967,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,-10.0,199,967
968,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go south,clearing,-0.5, - moved around - ,-10.5,200,968
969,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,read forest,how does one read a forest,-1.0,,-11.5,201,969
970,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,-12.0,202,970
971,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,-12.5,203,971
972,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path ,-0.5, - moved around - ,-13.0,204,972
973,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go south,north of house there is a bird's nest here,-0.5, - moved around - ,-13.5,205,973
974,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,read nest with path,taken how does one look through a way,0.0, - moved around - ,-13.5,206,974
