,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
2069,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,shake window,you don't have the kitchen window,-1.0,,18.5,21,2069
2070,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,move nest,moving the bird's nest reveals nothing,-1.0,,17.5,22,2070
2071,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,unlock path with bird,you can't see any bird here,-1.0,,16.5,23,2071
2072,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are empty-handed,you are empty-handed,read nest with path,taken how does one look through a way,2.5, inventory score (you are empty-handed --- you are carrying a bird's nest) - moved around - ,19.0,24,2072
2073,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest,you are carrying a bird's nest,go south,south of house,-0.5, - moved around - ,18.5,25,2073
2074,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,18.0,26,2074
2075,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go southeast,south of house,-0.5, - moved around - ,17.5,27,2075
2076,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go south,forest,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a bird's nest - moved around - ,19.0,28,2076
2077,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest ,leave nest,dropped,4.5, inventory score (you are carrying a bird's nest  --- you are empty-handed) new area score ---forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed - moved around - ,23.5,29,2077
2078,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,0.0, - moved around - ,23.5,30,2078
2079,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped ,0.0, - moved around - ,23.5,31,2079
2080,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,read nest with bird,taken how does one look through a songbird,0.0, - moved around - ,23.5,32,2080
2081,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest - moved around - ,25.0,33,2081
2082,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.0, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed - moved around - ,27.0,34,2082
2083,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,2.5, inventory score (you are empty-handed --- you are carrying a bird's nest ) - moved around - ,29.5,35,2083
2084,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest ,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,29.0,36,2084
2085,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,28.5,37,2085
2086,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,28.0,38,2086
2087,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,27.5,39,2087
2088,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest ,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,27.0,40,2088
2089,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,26.5,41,2089
2090,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,26.0,42,2090
2091,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go south,north of house,-0.5, - moved around - ,25.5,43,2091
2092,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go west,west of house there is a small mailbox here,-0.5, - moved around - ,25.0,44,2092
2093,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,hide mailbox in nest,you don't have the small mailbox,-1.0,,24.0,45,2093
2094,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,shake nest,shaken,-1.0,,23.0,46,2094
2095,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,pour mailbox on nest,you can't pour that,-1.0,,22.0,47,2095
2096,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go southeast,south of house,-0.5, - moved around - ,21.5,48,2096
2097,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go northwest,west of house there is a small mailbox here,-0.5, - moved around - ,21.0,49,2097
2098,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest,you are carrying a bird's nest,go southeast,south of house,-0.5, - moved around - ,20.5,50,2098
2099,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go northeast,behind house,-0.5, - moved around - ,20.0,51,2099
2100,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest,you are carrying a bird's nest,open window,with great effort you open the window far enough to allow entry,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest - moved around - ,21.5,52,2100
2101,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,-0.5, - moved around - ,21.0,53,2101
2102,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,20.5,54,2102
2103,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,2.0, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed - moved around - ,22.5,55,2103
2104,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,hide nest on path,you don't have the bird's nest,-1.0,,21.5,56,2104
2105,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,0.0, - moved around - ,21.5,57,2105
2106,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,21.0,58,2106
2107,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,20.5,59,2107
2108,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,20.0,60,2108
2109,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,-0.5, - moved around - ,19.5,61,2109
2110,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,19.0,62,2110
2111,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest,you are carrying a bird's nest,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,18.5,63,2111
2112,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go east,forest this is a dimly lit forest with large trees all around,-0.5, - moved around - ,18.0,64,2112
2113,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,17.5,65,2113
2114,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,go east,forest,-0.5, - moved around - ,17.0,66,2114
2115,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,17.0,67,2115
2116,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,get nest,taken,0.0, - moved around - ,17.0,68,2116
2117,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest,you are carrying a bird's nest ,leave nest,dropped,0.0, - moved around - ,17.0,69,2117
2118,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are empty-handed,you are empty-handed,go west,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed - moved around - ,18.5,70,2118
2119,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed - moved around - ,20.0,71,2119
2120,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,19.5,72,2120
2121,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go northeast,north of house,-0.5, - moved around - ,19.0,73,2121
2122,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,18.5,74,2122
2123,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,pour remains from window,those things aren't here,-1.0,,17.5,75,2123
2124,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house,-0.5, - moved around - ,17.0,76,2124
2125,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go east,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are empty-handed - moved around - ,18.5,77,2125
2126,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are empty-handed,you are empty-handed,enter window,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water,11.5, game score: 10  new area score ---kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are empty-handed - moved around - ,30.0,78,2126
2127,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are empty-handed,you are empty-handed,go up,you have moved into a dark place it is pitch black you are likely to be eaten by a grue,1.5, new area score ---it is pitch black you are likely to be eaten by a grue you are empty-handed - moved around - ,31.5,79,2127
2128,it is pitch black you are likely to be eaten by a grue you are empty-handed,you are empty-handed,go up,you can't go that way,-1.0,,30.5,80,2128
2129,it is pitch black you are likely to be eaten by a grue you are empty-handed,you are empty-handed,get grue,a valiant attempt,-1.0,,29.5,81,2129
2130,it is pitch black you are likely to be eaten by a grue you are empty-handed,you are empty-handed,go down,kitchen on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water,-0.5, - moved around - ,29.0,82,2130
2131,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are empty-handed,you are empty-handed,pour staircase on peppers,you can't see any peppers here,-1.0,,28.0,83,2131
2132,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are empty-handed,you are empty-handed,go up,you have moved into a dark place it is pitch black you are likely to be eaten by a grue,-0.5, - moved around - ,27.5,84,2132
2133,it is pitch black you are likely to be eaten by a grue you are empty-handed,you are empty-handed,go down,kitchen on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water,-0.5, - moved around - ,27.0,85,2133
2134,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are empty-handed,you are empty-handed,get bottle,taken,4.5, inventory score (you are empty-handed --- you are carrying a glass bottle the glass bottle contains a quantity of water) new area score ---kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water - moved around - ,31.5,86,2134
2135,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,go west,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case,1.5, new area score ---living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water - moved around - ,33.0,87,2135
2136,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,carry water from rug,you can't reach something that's inside a closed container,-1.0,,32.0,88,2136
2137,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,open door,the door cannot be opened,-1.0,,31.0,89,2137
2138,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,burn brass with lettering,you don't have the wooden door,-1.0,,30.0,90,2138
2139,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,play sword,that's silly,-1.0,,29.0,91,2139
2140,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,enter bottle,that would involve quite a contortion,-1.0,,28.0,92,2140
2141,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,find bottle,you have it,-1.0,,27.0,93,2141
2142,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,wear case,you can't wear the trophy case,-1.0,,26.0,94,2142
2143,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,carry sword from water,the sword isn't in the quantity of water,-1.0,,25.0,95,2143
2144,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle the glass bottle contains a quantity of water,you are carrying a glass bottle the glass bottle contains a quantity of water,hide water in lantern,the water leaks out of the brass lantern and evaporates immediately,1.5, new area score ---living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle - moved around - ,26.5,96,2144
2145,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle,you are carrying a glass bottle,break door,what do you want to break the door with,-1.0,,25.5,97,2145
2146,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle,you are carrying a glass bottle,read rug with bottle,how does one read a carpet,-1.0,,24.5,98,2146
2147,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are carrying a glass bottle,you are carrying a glass bottle,go east,kitchen on the table is an elongated brown sack smelling of hot peppers,1.5, new area score ---kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle - moved around - ,26.0,99,2147
2148,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle,you are carrying a glass bottle,go up,you have moved into a dark place it is pitch black you are likely to be eaten by a grue,1.5, new area score ---it is pitch black you are likely to be eaten by a grue you are carrying a glass bottle - moved around - ,27.5,100,2148
2149,it is pitch black you are likely to be eaten by a grue you are carrying a glass bottle,you are carrying a glass bottle,open bottle,opened,-1.0,,26.5,101,2149
2150,it is pitch black you are likely to be eaten by a grue you are carrying a glass bottle,you are carrying a glass bottle,go east,oh no you have walked into the slavering fangs of a lurking grue you have died now let's take a look here well you probably deserve another chance i can't quite fix you up completely but you can't have everything forest,-7.5, inventory score (you are carrying a glass bottle --- you are empty-handed) - moved around - ,19.0,102,2150
2151,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,18.5,103,2151
